"","coef","pVal"
"Intercept",-2.36,0
"log age",0.09,0
"log size",-0.03,0.085
"log devs",0.14,0
"log commits",1.05,0
"C",0.15,0.125
"C#",-0.2,0.058
"C++",0.19,0.06
"Clojure",-0.41,0
"Coffeescript",0.06,0.573
"Erlang",0.15,0.115
"Go",0.18,0.085
"Haskell",-0.22,0.02
"Java",0.07,0.464
"Javascript",0.1,0.447
"Objective-C",0.11,0.287
"Perl",-0.01,0.941
"Php",0.27,0.006
"Python",0.04,0.748
"Ruby",-0.19,0.117
"Scala",-0.11,0.23
"Typescript",-0.18,0.145
