"","coef"
"Intercept",-2.07
"log age",0.04
"log size",0
"log devs",0.15
"log commits",0.98
"C",0.17
"C++",0.26
"Clojure",-0.29
"Coffeescript",0
"Erlang",0.01
"Go",0.23
"Haskell",-0.24
"Java",-0.11
"Javascript",0.07
"Objective-C",-0.06
"Perl",0.22
"Php",0.19
"Python",0.11
"Ruby",-0.08
"Scala",-0.34
"Typescript",-0.13
