"","coef"
"Intercept",-2.46
"log age",0.09
"log size",-0.01
"log devs",0.08
"log commits",1.05
"C",0.23
"C++",0.13
"Clojure",-0.47
"Coffeescript",0.05
"Erlang",0.18
"Go",0.21
"Haskell",-0.41
"Java",-0.07
"Javascript",0.17
"Objective-C",0.07
"Perl",0.09
"Php",0.15
"Python",0.09
"Ruby",-0.03
"Scala",-0.11
"Typescript",-0.28
