"","coef"
"Intercept",-2.27
"log age",0.09
"log size",-0.01
"log devs",0.13
"log commits",1.01
"C",0.25
"C++",0.12
"Clojure",-0.41
"Coffeescript",0.13
"Erlang",-0.03
"Go",0.3
"Haskell",-0.24
"Java",-0.14
"Javascript",0.06
"Objective-C",0.08
"Perl",0.2
"Php",0.3
"Python",0.01
"Ruby",-0.14
"Scala",-0.1
"Typescript",-0.38
