"","coef","pVal"
"Intercept",-2.55,0
"log age",0.07,0.001
"log size",0,0.746
"log devs",0.11,0.001
"log commits",1.04,0
"C",0.32,0.002
"C#",-0.03,0.765
"C++",0.18,0.081
"Clojure",-0.19,0.072
"Coffeescript",0.16,0.148
"Erlang",0.15,0.137
"Go",0.03,0.771
"Haskell",-0.33,0.001
"Java",0.14,0.158
"Javascript",-0.21,0.132
"Objective-C",0.1,0.315
"Perl",-0.09,0.398
"Php",0.19,0.077
"Python",0.09,0.44
"Ruby",-0.11,0.33
"Scala",-0.24,0.015
"Typescript",-0.14,0.185
