"","coef"
"Intercept",-2.57
"log age",0.12
"log size",0.01
"log devs",0.12
"log commits",0.98
"C",0.07
"C++",0.22
"Clojure",-0.42
"Coffeescript",0.05
"Erlang",0.18
"Go",0.03
"Haskell",-0.1
"Java",-0.05
"Javascript",0.19
"Objective-C",0.05
"Perl",-0.22
"Php",0.26
"Python",0.12
"Ruby",0.02
"Scala",-0.02
"Typescript",-0.38
