"","coef","pVal"
"Intercept",-2.21,0
"log age",0.09,0
"log size",-0.05,0.001
"log devs",0.13,0
"log commits",1.07,0
"C",0.27,0.014
"C#",0.13,0.247
"C++",0.19,0.083
"Clojure",-0.48,0
"Coffeescript",0.07,0.592
"Erlang",0.22,0.05
"Go",-0.05,0.655
"Haskell",-0.02,0.863
"Java",0.06,0.585
"Javascript",-0.01,0.917
"Objective-C",0.09,0.419
"Perl",-0.02,0.886
"Php",0.05,0.657
"Python",0.08,0.48
"Ruby",-0.09,0.449
"Scala",-0.41,0
"Typescript",-0.09,0.535
