"","coef","pVal"
"Intercept",-2.25,0
"log age",0.1,0
"log size",-0.05,0.001
"log devs",0.11,0.002
"log commits",1.08,0
"C",0.03,0.767
"C#",0.18,0.091
"C++",0.42,0
"Clojure",-0.51,0
"Coffeescript",0.05,0.671
"Erlang",0.04,0.707
"Go",-0.05,0.687
"Haskell",-0.35,0.001
"Java",-0.02,0.846
"Javascript",0.16,0.201
"Objective-C",0.09,0.397
"Perl",-0.08,0.45
"Php",0.09,0.385
"Python",0.02,0.857
"Ruby",-0.11,0.357
"Scala",-0.09,0.386
"Typescript",0.12,0.298
