"","coef","pVal"
"Intercept",-2.06,0
"log age",0.05,0.005
"log size",-0.05,0.001
"log devs",0.12,0
"log commits",1.08,0
"C",0.31,0.003
"C#",-0.07,0.539
"C++",0.15,0.104
"Clojure",-0.44,0
"Coffeescript",-0.05,0.593
"Erlang",0.23,0.009
"Go",0.04,0.684
"Haskell",-0.35,0
"Java",0.19,0.044
"Javascript",-0.15,0.258
"Objective-C",0.29,0.005
"Perl",-0.01,0.922
"Php",0.19,0.046
"Python",0.14,0.153
"Ruby",-0.17,0.112
"Scala",-0.31,0.004
"Typescript",-0.01,0.915
