"","coef","pVal"
"Intercept",-2.31,0
"log age",0.08,0
"log size",-0.02,0.104
"log devs",0.08,0.008
"log commits",1.06,0
"C",0.07,0.468
"C#",-0.17,0.105
"C++",0.34,0
"Clojure",-0.3,0.002
"Coffeescript",0.09,0.385
"Erlang",0.13,0.164
"Go",0.13,0.148
"Haskell",-0.26,0.009
"Java",0.01,0.955
"Javascript",0,0.994
"Objective-C",0.18,0.054
"Perl",-0.02,0.824
"Php",0.15,0.129
"Python",0.06,0.58
"Ruby",-0.29,0.008
"Scala",-0.15,0.113
"Typescript",0.05,0.689
