"","coef","pVal"
"Intercept",-2.4,0
"log age",0.08,0
"log size",-0.02,0.138
"log devs",0.03,0.424
"log commits",1.1,0
"C",0.28,0.005
"C#",-0.16,0.178
"C++",0.25,0.012
"Clojure",-0.41,0
"Coffeescript",0.05,0.686
"Erlang",-0.05,0.686
"Go",0.03,0.769
"Haskell",-0.26,0.006
"Java",0.17,0.136
"Javascript",0.09,0.472
"Objective-C",0.29,0.006
"Perl",0.11,0.313
"Php",-0.21,0.057
"Python",0.19,0.102
"Ruby",0,0.994
"Scala",-0.18,0.099
"Typescript",-0.2,0.173
