"","coef","pVal"
"Intercept",-2.22,0
"log age",0.05,0.028
"log size",-0.03,0.055
"log devs",0.16,0
"log commits",1.08,0
"C",0.09,0.408
"C#",-0.07,0.499
"C++",0.24,0.017
"Clojure",-0.17,0.113
"Coffeescript",-0.1,0.438
"Erlang",0.16,0.117
"Go",0.24,0.031
"Haskell",-0.32,0.002
"Java",-0.14,0.242
"Javascript",0.05,0.673
"Objective-C",0.22,0.038
"Perl",0.06,0.602
"Php",0.15,0.176
"Python",0.16,0.163
"Ruby",-0.18,0.139
"Scala",-0.19,0.09
"Typescript",-0.19,0.123
