"","coef"
"Intercept",-2.4
"log age",0.04
"log size",0.01
"log devs",0.05
"log commits",1.05
"C",0.24
"C++",0.03
"Clojure",-0.45
"Coffeescript",0.1
"Erlang",0.21
"Go",0.19
"Haskell",-0.07
"Java",0.05
"Javascript",-0.24
"Objective-C",-0.07
"Perl",0.06
"Php",0.35
"Python",0.31
"Ruby",-0.07
"Scala",-0.32
"Typescript",-0.34
