"","coef"
"Intercept",-2.27
"log age",0.05
"log size",-0.01
"log devs",0.04
"log commits",1.08
"C",0.15
"C++",0.27
"Clojure",-0.35
"Coffeescript",-0.04
"Erlang",0.04
"Go",0.15
"Haskell",-0.14
"Java",0.03
"Javascript",-0.02
"Objective-C",-0.04
"Perl",-0.04
"Php",0.13
"Python",0.33
"Ruby",-0.25
"Scala",-0.12
"Typescript",-0.12
