"","coef"
"Intercept",-2.43
"log age",0.09
"log size",0.01
"log devs",0.09
"log commits",1
"C",0.19
"C++",0.29
"Clojure",-0.35
"Coffeescript",0
"Erlang",0.07
"Go",0.26
"Haskell",-0.12
"Java",-0.05
"Javascript",-0.08
"Objective-C",-0.17
"Perl",0.09
"Php",0.06
"Python",0.12
"Ruby",0.08
"Scala",-0.17
"Typescript",-0.22
