"","coef","pVal"
"Intercept",-2.16,0
"log age",0.06,0.001
"log size",-0.02,0.111
"log devs",0.08,0.011
"log commits",1.06,0
"C",0.28,0.001
"C#",-0.03,0.728
"C++",0.16,0.084
"Clojure",-0.18,0.068
"Coffeescript",0.04,0.669
"Erlang",0.31,0
"Go",0.06,0.543
"Haskell",-0.31,0.001
"Java",-0.04,0.674
"Javascript",-0.02,0.858
"Objective-C",0.12,0.207
"Perl",-0.04,0.663
"Php",0.12,0.207
"Python",-0.13,0.299
"Ruby",-0.36,0.004
"Scala",-0.09,0.315
"Typescript",0.11,0.333
