"","coef","pVal"
"Intercept",-2.39,0
"log age",0.1,0
"log size",-0.03,0.054
"log devs",0.05,0.116
"log commits",1.08,0
"C",0.07,0.466
"C#",0.19,0.054
"C++",0.13,0.159
"Clojure",-0.34,0.002
"Coffeescript",0.19,0.08
"Erlang",0.02,0.841
"Go",0.31,0.001
"Haskell",-0.43,0
"Java",0.05,0.665
"Javascript",-0.28,0.071
"Objective-C",0.01,0.956
"Perl",-0.01,0.902
"Php",0.18,0.072
"Python",0.1,0.335
"Ruby",-0.12,0.304
"Scala",-0.29,0.006
"Typescript",0.23,0.062
