"","coef","pVal"
"Intercept",-2.24,0
"log age",0.1,0
"log size",-0.05,0.001
"log devs",0.09,0.013
"log commits",1.09,0
"C",0.05,0.62
"C#",0.04,0.708
"C++",0.17,0.097
"Clojure",-0.23,0.036
"Coffeescript",0.08,0.481
"Erlang",0.01,0.941
"Go",0.06,0.55
"Haskell",-0.41,0
"Java",-0.21,0.053
"Javascript",0.12,0.325
"Objective-C",0.18,0.106
"Perl",0.01,0.949
"Php",0.26,0.013
"Python",-0.06,0.577
"Ruby",0.02,0.889
"Scala",-0.21,0.048
"Typescript",0.11,0.339
