"","coef"
"Intercept",-2.36
"log age",0.06
"log size",0.02
"log devs",0.09
"log commits",1
"C",0.19
"C++",0.01
"Clojure",-0.52
"Coffeescript",0.04
"Erlang",0.16
"Go",0.1
"Haskell",-0.23
"Java",-0.02
"Javascript",0.1
"Objective-C",0.16
"Perl",0.08
"Php",0.31
"Python",0.1
"Ruby",-0.14
"Scala",-0.18
"Typescript",-0.18
