"","coef","pVal"
"Intercept",-2.39,0
"log age",0.11,0
"log size",-0.03,0.051
"log devs",0.09,0.002
"log commits",1.06,0
"C",0.11,0.247
"C#",-0.01,0.886
"C++",0.32,0
"Clojure",-0.42,0
"Coffeescript",0.02,0.879
"Erlang",0.22,0.014
"Go",0.06,0.586
"Haskell",-0.23,0.013
"Java",0.03,0.713
"Javascript",0.16,0.169
"Objective-C",0.14,0.194
"Perl",-0.1,0.286
"Php",0.16,0.073
"Python",0.03,0.811
"Ruby",-0.07,0.497
"Scala",-0.34,0
"Typescript",-0.06,0.587
