"","coef","pVal"
"Intercept",-2.1,0
"log age",0.08,0
"log size",-0.04,0.006
"log devs",0.11,0.001
"log commits",1.05,0
"C",0.16,0.109
"C#",0.12,0.195
"C++",0.08,0.404
"Clojure",-0.31,0.001
"Coffeescript",0.02,0.833
"Erlang",0.25,0.007
"Go",0.03,0.789
"Haskell",-0.37,0
"Java",-0.01,0.912
"Javascript",-0.05,0.697
"Objective-C",0.07,0.522
"Perl",-0.03,0.77
"Php",0.09,0.351
"Python",0.23,0.073
"Ruby",-0.03,0.771
"Scala",-0.35,0
"Typescript",0.09,0.441
