"","coef","pVal"
"Intercept",-2.17,0
"log age",0.08,0
"log size",-0.04,0.003
"log devs",0.14,0
"log commits",1.06,0
"C",0.35,0
"C#",-0.04,0.689
"C++",0.32,0.001
"Clojure",-0.35,0.001
"Coffeescript",-0.02,0.87
"Erlang",0.19,0.069
"Go",0.02,0.818
"Haskell",-0.24,0.012
"Java",-0.01,0.921
"Javascript",0.01,0.934
"Objective-C",0.2,0.052
"Perl",-0.05,0.613
"Php",0.17,0.126
"Python",0.06,0.576
"Ruby",-0.33,0.007
"Scala",-0.14,0.168
"Typescript",-0.14,0.248
