"","coef","pVal"
"Intercept",-2.73,0
"log age",0.11,0
"log size",0.01,0.608
"log devs",0.05,0.131
"log commits",1.07,0
"C",0.01,0.89
"C#",-0.37,0.001
"C++",0.12,0.215
"Clojure",-0.33,0.001
"Coffeescript",0.28,0.008
"Erlang",0.18,0.08
"Go",0.23,0.015
"Haskell",-0.36,0.001
"Java",0.09,0.404
"Javascript",0.12,0.345
"Objective-C",0.2,0.049
"Perl",0.09,0.37
"Php",0.08,0.465
"Python",0.18,0.1
"Ruby",0.01,0.905
"Scala",-0.27,0.011
"Typescript",-0.26,0.025
