"","coef"
"Intercept",-2.84
"log age",0.14
"log size",0.01
"log devs",0
"log commits",1.04
"C",0.12
"C++",0.25
"Clojure",-0.34
"Coffeescript",0.05
"Erlang",0.2
"Go",0.21
"Haskell",-0.2
"Java",-0.18
"Javascript",0.01
"Objective-C",-0.02
"Perl",0.05
"Php",0.22
"Python",0.12
"Ruby",0
"Scala",-0.12
"Typescript",-0.36
