"","coef","pVal"
"Intercept",-2.59,0
"log age",0.12,0
"log size",-0.02,0.096
"log devs",0.05,0.113
"log commits",1.08,0
"C",0.11,0.252
"C#",-0.01,0.898
"C++",0.23,0.012
"Clojure",-0.18,0.076
"Coffeescript",0.11,0.35
"Erlang",0.08,0.408
"Go",0.04,0.66
"Haskell",-0.15,0.121
"Java",0.12,0.228
"Javascript",-0.35,0.004
"Objective-C",-0.06,0.583
"Perl",-0.11,0.292
"Php",0.22,0.031
"Python",0.28,0.005
"Ruby",-0.07,0.524
"Scala",-0.23,0.026
"Typescript",-0.02,0.812
