"","coef","pVal"
"Intercept",-2.61,0
"log age",0.1,0
"log size",0.02,0.249
"log devs",0.1,0.002
"log commits",1.01,0
"C",0.09,0.363
"C#",0.24,0.013
"C++",0.11,0.28
"Clojure",-0.06,0.57
"Coffeescript",-0.08,0.468
"Erlang",0.17,0.072
"Go",0.17,0.09
"Haskell",-0.35,0.001
"Java",-0.08,0.472
"Javascript",-0.18,0.229
"Objective-C",0.12,0.227
"Perl",0.04,0.694
"Php",0.28,0.005
"Python",0.24,0.019
"Ruby",-0.18,0.136
"Scala",-0.3,0.002
"Typescript",-0.23,0.054
