"","coef"
"Intercept",-2.48
"log age",0.09
"log size",0.01
"log devs",0.08
"log commits",0.99
"C",0.2
"C++",0.04
"Clojure",-0.57
"Coffeescript",0.09
"Erlang",0.14
"Go",0.33
"Haskell",-0.06
"Java",-0.05
"Javascript",-0.13
"Objective-C",0.04
"Perl",0.08
"Php",0.19
"Python",0.11
"Ruby",-0.01
"Scala",-0.16
"Typescript",-0.25
