"","coef","pVal"
"Intercept",-2.11,0
"log age",0.07,0
"log size",-0.04,0.01
"log devs",0.08,0.024
"log commits",1.07,0
"C",0.25,0.014
"C#",0.02,0.859
"C++",0.17,0.093
"Clojure",-0.28,0.012
"Coffeescript",0.26,0.038
"Erlang",0.25,0.009
"Go",0,0.99
"Haskell",-0.37,0
"Java",0.15,0.178
"Javascript",-0.31,0.018
"Objective-C",0.18,0.098
"Perl",0.05,0.687
"Php",0.22,0.044
"Python",0.13,0.211
"Ruby",-0.32,0.008
"Scala",-0.51,0
"Typescript",0.1,0.399
