"","coef"
"Intercept",-2.25
"log age",0.09
"log size",-0.02
"log devs",0.12
"log commits",1.02
"C",0.18
"C++",0.13
"Clojure",-0.38
"Coffeescript",-0.01
"Erlang",0.06
"Go",0.06
"Haskell",-0.16
"Java",-0.06
"Javascript",0.1
"Objective-C",0.21
"Perl",-0.01
"Php",0.23
"Python",0.17
"Ruby",-0.01
"Scala",-0.21
"Typescript",-0.29
