"","coef","pVal"
"Intercept",-2.2,0
"log age",0.07,0.002
"log size",-0.05,0.002
"log devs",0.1,0.004
"log commits",1.11,0
"C",0.11,0.301
"C#",0.31,0.006
"C++",0.23,0.028
"Clojure",-0.64,0
"Coffeescript",0.05,0.642
"Erlang",0.02,0.871
"Go",0.13,0.26
"Haskell",-0.27,0.021
"Java",-0.09,0.429
"Javascript",0.09,0.538
"Objective-C",0.13,0.243
"Perl",0.11,0.312
"Php",0.26,0.03
"Python",0.18,0.134
"Ruby",-0.15,0.258
"Scala",-0.29,0.016
"Typescript",-0.19,0.116
