"","coef"
"Intercept",-2.46
"log age",0.08
"log size",0.01
"log devs",0.07
"log commits",1.02
"C",0.11
"C++",0.14
"Clojure",-0.24
"Coffeescript",0.07
"Erlang",0.2
"Go",0.28
"Haskell",-0.24
"Java",-0.3
"Javascript",-0.01
"Objective-C",0
"Perl",0.13
"Php",0.27
"Python",0.25
"Ruby",-0.18
"Scala",-0.13
"Typescript",-0.36
