"","coef"
"Intercept",-2.49
"log age",0.11
"log size",0
"log devs",0.09
"log commits",1.02
"C",0.03
"C++",0.13
"Clojure",-0.26
"Coffeescript",-0.02
"Erlang",0.05
"Go",0.13
"Haskell",-0.12
"Java",-0.12
"Javascript",0.12
"Objective-C",0.09
"Perl",-0.03
"Php",0.24
"Python",0.08
"Ruby",-0.01
"Scala",-0.26
"Typescript",-0.06
