"","coef","pVal"
"Intercept",-2.41,0
"log age",0.09,0
"log size",-0.03,0.048
"log devs",0.1,0.008
"log commits",1.08,0
"C",0.09,0.421
"C#",-0.03,0.814
"C++",0.13,0.193
"Clojure",-0.25,0.027
"Coffeescript",-0.04,0.754
"Erlang",0.23,0.024
"Go",0.27,0.015
"Haskell",-0.17,0.13
"Java",0.14,0.215
"Javascript",0.12,0.384
"Objective-C",0.03,0.781
"Perl",0.31,0.007
"Php",0.05,0.663
"Python",-0.05,0.665
"Ruby",-0.29,0.026
"Scala",-0.22,0.044
"Typescript",-0.33,0.013
