"","coef","pVal"
"Intercept",-2.16,0
"log age",0.1,0
"log size",-0.05,0.002
"log devs",0.05,0.134
"log commits",1.07,0
"C",0.08,0.4
"C#",0.13,0.178
"C++",0.04,0.656
"Clojure",-0.39,0.001
"Coffeescript",-0.07,0.502
"Erlang",0.06,0.56
"Go",0.1,0.319
"Haskell",-0.38,0
"Java",0.1,0.294
"Javascript",0.1,0.408
"Objective-C",-0.06,0.6
"Perl",0.07,0.507
"Php",0.1,0.294
"Python",0.3,0.002
"Ruby",-0.2,0.125
"Scala",-0.1,0.348
"Typescript",0.11,0.365
