"","coef"
"Intercept",-2.6
"log age",0.1
"log size",0.01
"log devs",0.08
"log commits",1.03
"C",0.07
"C++",0.08
"Clojure",-0.5
"Coffeescript",0.16
"Erlang",0.19
"Go",0.26
"Haskell",-0.08
"Java",-0.02
"Javascript",-0.07
"Objective-C",0.03
"Perl",0.05
"Php",0.15
"Python",0.29
"Ruby",-0.09
"Scala",-0.12
"Typescript",-0.42
