"","coef"
"Intercept",-2.2
"log age",0.06
"log size",-0.01
"log devs",0.13
"log commits",1.02
"C",0.22
"C++",0.05
"Clojure",-0.41
"Coffeescript",0.1
"Erlang",0.32
"Go",0.16
"Haskell",-0.16
"Java",-0.1
"Javascript",0.06
"Objective-C",0.14
"Perl",0.01
"Php",0.07
"Python",0.19
"Ruby",-0.22
"Scala",-0.26
"Typescript",-0.18
