"","coef","pVal"
"Intercept",-2.6,0
"log age",0.1,0
"log size",-0.02,0.214
"log devs",0.03,0.324
"log commits",1.1,0
"C",0.4,0
"C#",-0.14,0.192
"C++",0.3,0.003
"Clojure",-0.27,0.013
"Coffeescript",0.01,0.921
"Erlang",0.2,0.054
"Go",0,0.966
"Haskell",-0.3,0.005
"Java",-0.15,0.198
"Javascript",0.33,0.009
"Objective-C",0.11,0.294
"Perl",-0.02,0.829
"Php",-0.07,0.534
"Python",0.17,0.122
"Ruby",-0.2,0.117
"Scala",-0.29,0.006
"Typescript",-0.08,0.469
