"","coef","pVal"
"Intercept",-2.38,0
"log age",0.06,0.003
"log size",-0.02,0.273
"log devs",0.1,0.004
"log commits",1.07,0
"C",0.1,0.35
"C#",0.22,0.039
"C++",0.12,0.245
"Clojure",-0.2,0.087
"Coffeescript",-0.06,0.597
"Erlang",0.15,0.188
"Go",0.04,0.738
"Haskell",-0.37,0
"Java",-0.18,0.1
"Javascript",0.07,0.633
"Objective-C",0.04,0.714
"Perl",-0.16,0.162
"Php",0.17,0.14
"Python",0.15,0.171
"Ruby",0.02,0.896
"Scala",-0.09,0.435
"Typescript",-0.03,0.795
