"","coef","pVal"
"Intercept",-2.24,0
"log age",0.08,0
"log size",-0.04,0.009
"log devs",0.06,0.086
"log commits",1.1,0
"C",0.23,0.017
"C#",-0.12,0.237
"C++",0.25,0.01
"Clojure",-0.3,0.002
"Coffeescript",-0.09,0.408
"Erlang",0.06,0.486
"Go",0,0.98
"Haskell",-0.21,0.029
"Java",0.16,0.114
"Javascript",-0.1,0.515
"Objective-C",0.18,0.061
"Perl",0.11,0.254
"Php",0.12,0.224
"Python",-0.01,0.899
"Ruby",-0.02,0.825
"Scala",-0.23,0.015
"Typescript",-0.02,0.882
