"","coef"
"Intercept",-2.46
"log age",0.07
"log size",0
"log devs",0.06
"log commits",1.05
"C",0.2
"C++",0.21
"Clojure",-0.37
"Coffeescript",-0.08
"Erlang",0.08
"Go",0.22
"Haskell",-0.17
"Java",0.1
"Javascript",0.11
"Objective-C",0.18
"Perl",0.13
"Php",0.08
"Python",-0.08
"Ruby",-0.03
"Scala",-0.38
"Typescript",-0.19
