"","coef","pVal"
"Intercept",-2.36,0
"log age",0.09,0
"log size",-0.03,0.059
"log devs",0.05,0.138
"log commits",1.1,0
"C",0.09,0.371
"C#",0,0.993
"C++",0.17,0.104
"Clojure",-0.49,0
"Coffeescript",-0.03,0.795
"Erlang",0.13,0.206
"Go",0.13,0.24
"Haskell",-0.25,0.014
"Java",0.08,0.446
"Javascript",-0.05,0.702
"Objective-C",0.2,0.056
"Perl",-0.19,0.086
"Php",0.07,0.505
"Python",0.14,0.153
"Ruby",0.14,0.21
"Scala",-0.15,0.151
"Typescript",0,0.993
