"","coef","pVal"
"Intercept",-2.18,0
"log age",0.08,0
"log size",-0.05,0
"log devs",0.12,0.001
"log commits",1.09,0
"C",0.25,0.007
"C#",0.13,0.221
"C++",0.17,0.083
"Clojure",-0.25,0.016
"Coffeescript",0.21,0.069
"Erlang",0.07,0.495
"Go",0.1,0.358
"Haskell",-0.21,0.053
"Java",-0.06,0.592
"Javascript",-0.03,0.802
"Objective-C",0.2,0.05
"Perl",-0.04,0.704
"Php",0.17,0.109
"Python",0.11,0.336
"Ruby",-0.3,0.013
"Scala",-0.34,0.002
"Typescript",-0.19,0.112
