"","coef","pVal"
"Intercept",-2.34,0
"log age",0.11,0
"log size",-0.04,0.012
"log devs",0.05,0.127
"log commits",1.09,0
"C",0.33,0.001
"C#",0.16,0.125
"C++",0.22,0.06
"Clojure",-0.34,0.003
"Coffeescript",0.02,0.842
"Erlang",0,0.99
"Go",0.13,0.231
"Haskell",-0.39,0
"Java",0.21,0.048
"Javascript",0.15,0.177
"Objective-C",-0.04,0.656
"Perl",-0.11,0.311
"Php",0.19,0.047
"Python",0.09,0.407
"Ruby",-0.18,0.093
"Scala",-0.2,0.038
"Typescript",-0.24,0.068
