"","coef"
"Intercept",-2.38
"log age",0.08
"log size",0.01
"log devs",0.1
"log commits",1
"C",0.23
"C++",0.04
"Clojure",-0.29
"Coffeescript",-0.24
"Erlang",0.22
"Go",0.17
"Haskell",-0.19
"Java",-0.27
"Javascript",0.06
"Objective-C",0.2
"Perl",0.07
"Php",0.32
"Python",0.19
"Ruby",0.01
"Scala",-0.22
"Typescript",-0.31
