"","coef","pVal"
"Intercept",-2.17,0
"log age",0.06,0.002
"log size",-0.03,0.041
"log devs",0.06,0.066
"log commits",1.08,0
"C",0.37,0
"C#",-0.01,0.943
"C++",0.21,0.036
"Clojure",-0.53,0
"Coffeescript",0.04,0.69
"Erlang",0.13,0.213
"Go",0.07,0.519
"Haskell",-0.31,0.002
"Java",0.19,0.049
"Javascript",-0.2,0.117
"Objective-C",0.02,0.87
"Perl",0.1,0.316
"Php",0.15,0.095
"Python",-0.18,0.105
"Ruby",-0.07,0.552
"Scala",-0.15,0.113
"Typescript",0.16,0.247
