"","coef"
"Intercept",-2.19
"log age",0.05
"log size",-0.02
"log devs",0.12
"log commits",1.05
"C",0.14
"C++",0.1
"Clojure",-0.5
"Coffeescript",0.02
"Erlang",0.07
"Go",0.07
"Haskell",-0.04
"Java",-0.03
"Javascript",-0.06
"Objective-C",0.14
"Perl",0.06
"Php",0.32
"Python",0.22
"Ruby",-0.15
"Scala",-0.19
"Typescript",-0.17
