"","coef","pVal"
"Intercept",-2.54,0
"log age",0.09,0
"log size",-0.01,0.413
"log devs",0.01,0.675
"log commits",1.1,0
"C",0.17,0.121
"C#",0.01,0.933
"C++",0.1,0.301
"Clojure",-0.37,0.001
"Coffeescript",0.17,0.139
"Erlang",0.12,0.25
"Go",0.16,0.145
"Haskell",-0.24,0.031
"Java",-0.11,0.328
"Javascript",0.18,0.138
"Objective-C",0.12,0.249
"Perl",-0.01,0.895
"Php",0.01,0.908
"Python",0.24,0.034
"Ruby",-0.24,0.068
"Scala",-0.18,0.113
"Typescript",-0.11,0.398
