"","coef","pVal"
"Intercept",-2.29,0
"log age",0.06,0.002
"log size",-0.02,0.155
"log devs",0.07,0.033
"log commits",1.08,0
"C",0.15,0.129
"C#",0.01,0.906
"C++",0.22,0.026
"Clojure",-0.38,0
"Coffeescript",0.08,0.45
"Erlang",0.18,0.073
"Go",0.08,0.448
"Haskell",-0.23,0.02
"Java",-0.24,0.029
"Javascript",0.1,0.455
"Objective-C",0.16,0.114
"Perl",0.09,0.389
"Php",-0.11,0.324
"Python",0.18,0.099
"Ruby",0.02,0.885
"Scala",-0.37,0
"Typescript",0.06,0.595
