"","coef","pVal"
"Intercept",-2.25,0
"log age",0.06,0.002
"log size",-0.02,0.103
"log devs",0.04,0.271
"log commits",1.09,0
"C",0.18,0.084
"C#",0.08,0.48
"C++",0.36,0.001
"Clojure",-0.47,0
"Coffeescript",-0.03,0.77
"Erlang",0,0.986
"Go",0.1,0.341
"Haskell",-0.1,0.342
"Java",0.13,0.286
"Javascript",-0.1,0.526
"Objective-C",0.08,0.516
"Perl",0.11,0.333
"Php",0.08,0.463
"Python",0.12,0.28
"Ruby",-0.11,0.349
"Scala",-0.32,0.002
"Typescript",-0.1,0.432
