"","coef","pVal"
"Intercept",-2.37,0
"log age",0.1,0
"log size",-0.03,0.052
"log devs",0.13,0
"log commits",1.05,0
"C",0.3,0.005
"C#",-0.01,0.944
"C++",0.14,0.183
"Clojure",-0.31,0.01
"Coffeescript",-0.06,0.627
"Erlang",0.23,0.043
"Go",0.26,0.019
"Haskell",-0.26,0.025
"Java",-0.1,0.36
"Javascript",-0.08,0.568
"Objective-C",0.33,0.001
"Perl",-0.05,0.692
"Php",0.01,0.932
"Python",0.24,0.034
"Ruby",-0.36,0.008
"Scala",-0.22,0.054
"Typescript",-0.08,0.563
