"","coef","pVal"
"Intercept",-2.42,0
"log age",0.11,0
"log size",-0.04,0.017
"log devs",0.08,0.032
"log commits",1.08,0
"C",0.07,0.499
"C#",0.32,0.003
"C++",0.21,0.045
"Clojure",-0.33,0.002
"Coffeescript",0.16,0.185
"Erlang",0.07,0.485
"Go",-0.02,0.843
"Haskell",-0.23,0.031
"Java",0.15,0.146
"Javascript",-0.17,0.218
"Objective-C",-0.01,0.912
"Perl",0.02,0.882
"Php",0.14,0.176
"Python",0.09,0.432
"Ruby",-0.11,0.351
"Scala",-0.3,0.003
"Typescript",-0.05,0.629
