"","coef","pVal"
"Intercept",-2.33,0
"log age",0.08,0
"log size",-0.03,0.088
"log devs",0.16,0
"log commits",1.04,0
"C",0.27,0.003
"C#",0.06,0.605
"C++",0.23,0.019
"Clojure",-0.48,0
"Coffeescript",0.36,0.001
"Erlang",0.05,0.573
"Go",0.18,0.078
"Haskell",-0.45,0
"Java",0.1,0.282
"Javascript",-0.2,0.127
"Objective-C",0.1,0.27
"Perl",0.06,0.505
"Php",0.28,0.005
"Python",-0.04,0.712
"Ruby",-0.06,0.558
"Scala",-0.29,0.006
"Typescript",-0.17,0.111
