"","coef","pVal"
"Intercept",-2.51,0
"log age",0.11,0
"log size",0,0.97
"log devs",0.1,0.001
"log commits",1.01,0
"C",0.13,0.156
"C#",-0.1,0.338
"C++",0.08,0.358
"Clojure",-0.32,0.001
"Coffeescript",-0.04,0.726
"Erlang",0.08,0.383
"Go",0.09,0.359
"Haskell",-0.16,0.106
"Java",-0.07,0.454
"Javascript",0.05,0.673
"Objective-C",0.1,0.28
"Perl",0.01,0.94
"Php",0.31,0.001
"Python",0.11,0.273
"Ruby",-0.08,0.467
"Scala",-0.06,0.472
"Typescript",-0.12,0.271
