"","coef"
"Intercept",-2.57
"log age",0.11
"log size",0.02
"log devs",0.09
"log commits",0.99
"C",0.25
"C++",0.24
"Clojure",-0.54
"Coffeescript",0.1
"Erlang",0.16
"Go",0.15
"Haskell",-0.26
"Java",0
"Javascript",0.18
"Objective-C",-0.01
"Perl",-0.04
"Php",0.02
"Python",0.23
"Ruby",-0.02
"Scala",-0.18
"Typescript",-0.29
