"","coef"
"Intercept",-2.62
"log age",0.1
"log size",0
"log devs",0.04
"log commits",1.06
"C",0.28
"C++",0.17
"Clojure",-0.59
"Coffeescript",0.15
"Erlang",0.18
"Go",0.18
"Haskell",-0.28
"Java",-0.13
"Javascript",-0.24
"Objective-C",0.12
"Perl",0.05
"Php",0.25
"Python",0.24
"Ruby",-0.03
"Scala",-0.23
"Typescript",-0.11
