"","coef"
"Intercept",-2.42
"log age",0.05
"log size",0
"log devs",0.07
"log commits",1.07
"C",0.05
"C++",0.2
"Clojure",-0.34
"Coffeescript",0.25
"Erlang",0.15
"Go",0.12
"Haskell",-0.29
"Java",-0.07
"Javascript",-0.01
"Objective-C",0.1
"Perl",0.07
"Php",0.25
"Python",0.18
"Ruby",-0.18
"Scala",-0.11
"Typescript",-0.35
