"","coef"
"Intercept",-2.32
"log age",0.07
"log size",0
"log devs",0.1
"log commits",1.01
"C",0.29
"C++",0.06
"Clojure",-0.37
"Coffeescript",0.01
"Erlang",0.21
"Go",0.03
"Haskell",-0.09
"Java",-0.09
"Javascript",0
"Objective-C",0.03
"Perl",0.01
"Php",0.02
"Python",0.35
"Ruby",-0.09
"Scala",-0.01
"Typescript",-0.36
