"","coef","pVal"
"Intercept",-2.27,0
"log age",0.07,0
"log size",-0.03,0.016
"log devs",0.11,0
"log commits",1.09,0
"C",0.21,0.041
"C#",-0.04,0.707
"C++",0.23,0.013
"Clojure",-0.38,0
"Coffeescript",0.18,0.084
"Erlang",0,0.963
"Go",0.11,0.283
"Haskell",-0.31,0.002
"Java",0.04,0.719
"Javascript",-0.11,0.345
"Objective-C",0.09,0.407
"Perl",0.29,0.007
"Php",0.07,0.481
"Python",-0.17,0.15
"Ruby",0.08,0.488
"Scala",-0.23,0.029
"Typescript",-0.05,0.65
