"","coef","pVal"
"Intercept",-2.11,0
"log age",0.08,0
"log size",-0.05,0.002
"log devs",0.12,0.002
"log commits",1.08,0
"C",0.16,0.121
"C#",-0.16,0.155
"C++",0.17,0.11
"Clojure",-0.35,0.002
"Coffeescript",0.07,0.514
"Erlang",0.29,0.006
"Go",0.1,0.381
"Haskell",-0.49,0
"Java",0.08,0.498
"Javascript",0.18,0.179
"Objective-C",0.04,0.7
"Perl",0.01,0.918
"Php",0.22,0.041
"Python",0.13,0.265
"Ruby",-0.24,0.051
"Scala",-0.24,0.028
"Typescript",0.04,0.774
