"","coef","pVal"
"Intercept",-2.51,0
"log age",0.11,0
"log size",-0.04,0.007
"log devs",0.09,0.006
"log commits",1.11,0
"C",0,0.972
"C#",0.19,0.067
"C++",0.18,0.067
"Clojure",-0.31,0.003
"Coffeescript",0.04,0.76
"Erlang",0.05,0.587
"Go",0.24,0.017
"Haskell",-0.15,0.125
"Java",0.05,0.631
"Javascript",0.23,0.051
"Objective-C",0.16,0.158
"Perl",-0.12,0.246
"Php",0.23,0.019
"Python",-0.07,0.538
"Ruby",-0.21,0.081
"Scala",-0.38,0
"Typescript",-0.13,0.266
