"","coef"
"Intercept",-2.44
"log age",0.08
"log size",-0.01
"log devs",0.11
"log commits",1.04
"C",0.19
"C++",0.23
"Clojure",-0.3
"Coffeescript",-0.14
"Erlang",0.18
"Go",0.17
"Haskell",-0.18
"Java",-0.1
"Javascript",0.14
"Objective-C",0.04
"Perl",0.07
"Php",0.05
"Python",0.16
"Ruby",-0.08
"Scala",-0.04
"Typescript",-0.39
