"","coef","pVal"
"Intercept",-2.23,0
"log age",0.09,0
"log size",-0.03,0.018
"log devs",0.12,0
"log commits",1.04,0
"C",0.17,0.058
"C#",0.08,0.419
"C++",0.23,0.018
"Clojure",-0.31,0.003
"Coffeescript",0.04,0.683
"Erlang",0.14,0.117
"Go",0.22,0.016
"Haskell",-0.39,0
"Java",0.02,0.813
"Javascript",-0.01,0.936
"Objective-C",0.02,0.849
"Perl",0.04,0.712
"Php",0.02,0.868
"Python",0.2,0.032
"Ruby",-0.25,0.035
"Scala",-0.27,0.003
"Typescript",0.05,0.626
