"","coef"
"Intercept",-2.43
"log age",0.1
"log size",0
"log devs",0.11
"log commits",0.97
"C",0.2
"C++",0.16
"Clojure",-0.46
"Coffeescript",0
"Erlang",0.29
"Go",0.12
"Haskell",-0.09
"Java",0.07
"Javascript",-0.12
"Objective-C",0.04
"Perl",-0.11
"Php",0.16
"Python",0.17
"Ruby",0.06
"Scala",-0.1
"Typescript",-0.39
