"","coef"
"Intercept",-2.43
"log age",0.08
"log size",0.01
"log devs",0.04
"log commits",1.02
"C",0.07
"C++",0.28
"Clojure",-0.33
"Coffeescript",0.18
"Erlang",0.21
"Go",0.12
"Haskell",-0.22
"Java",-0.22
"Javascript",-0.05
"Objective-C",0.13
"Perl",-0.02
"Php",-0.04
"Python",0.16
"Ruby",-0.05
"Scala",-0.13
"Typescript",-0.08
